Date,FTR,HomeTeam,AwayTeam,Avg_Odds_H,Avg_Odds_D,Avg_Odds_A,form_goal_diff,form_shot_target_diff,form_conceded_diff,HTHG,HTAG,HS,AS,AST,HST,HC,AC,HY,AY,HR,AR,HF,AF,H_form_FTHG,H_form_FTAG,H_form_HTHG,H_form_HTAG,H_form_HS,H_form_AS,H_form_HF,H_form_AF,H_form_HC,H_form_AC,H_form_HST,H_form_AST,H_form_HY,H_form_AY,H_form_HR,H_form_AR,A_form_FTHG,A_form_FTAG,A_form_HTHG,A_form_HTAG,A_form_HS,A_form_AS,A_form_HF,A_form_AF,A_form_HC,A_form_AC,A_form_HST,A_form_AST,A_form_HY,A_form_AY,A_form_HR,A_form_AR,H_H2H_win_pct,A_H2H_win_pct,H2H_draw_pct
2023-02-24,D,Fulham,Wolves,2.5,3.2,2.95,-1.0,0.0,-0.19999999999999996,0.0,1.0,10.0,8.0,2.0,5.0,4.0,3.0,2.0,0.0,0.0,0.0,12.0,17.0,0.6,0.4,0.2,0.2,15.8,8.0,10.6,12.2,6.8,4.2,4.6,2.0,0.6,3.2,0.0,0.0,1.6,0.6,0.8,0.0,14.8,12.8,10.6,9.6,5.6,4.2,4.6,2.4,1.4,2.0,0.0,0.2,0.15384615384615385,0.46153846153846156,0.38461538461538464
2023-02-25,D,Crystal Palace,Liverpool,4.625,3.775,1.74,-0.6000000000000001,-2.1999999999999997,0.4,0.0,0.0,6.0,12.0,4.0,0.0,5.0,3.0,2.0,5.0,0.0,0.0,11.0,14.0,1.0,0.8,0.2,0.2,9.6,13.6,10.2,9.0,2.8,7.0,3.4,5.0,2.4,1.8,0.2,0.0,1.6,0.4,0.6,0.4,14.4,11.6,8.8,11.0,4.6,4.6,5.6,3.2,1.4,1.8,0.2,0.0,0.2,0.7,0.1
2023-02-25,A,Bournemouth,Man City,10.5,5.625,1.28,-0.8,0.39999999999999947,-0.4,0.0,3.0,13.0,20.0,5.0,2.0,4.0,6.0,2.0,2.0,0.0,0.0,10.0,9.0,1.0,0.6,0.6,0.2,14.8,11.8,9.8,8.6,6.4,4.0,4.6,3.4,2.0,2.0,0.0,0.0,1.8,1.0,1.2,0.4,11.2,13.2,12.2,11.8,3.6,6.0,4.2,4.0,1.4,2.0,0.2,0.0,0.0,1.0,0.0
2023-02-25,H,West Ham,Nott'm Forest,1.7650000000000001,3.55,4.9,0.0,0.6000000000000001,0.0,0.0,0.0,18.0,8.0,3.0,5.0,12.0,3.0,0.0,0.0,0.0,0.0,8.0,5.0,1.4,0.4,0.8,0.4,12.4,9.8,11.0,9.4,4.2,5.4,3.6,2.4,1.2,1.2,0.0,0.0,1.4,0.4,0.6,0.2,11.4,14.4,10.6,10.0,2.4,5.4,3.0,3.4,1.4,1.4,0.0,0.0,0.0,1.0,0.0
2023-02-25,A,Leicester,Arsenal,4.675,3.95,1.7,1.0,0.7999999999999998,-0.6000000000000001,0.0,0.0,1.0,10.0,2.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,14.0,9.0,2.6,1.4,1.4,1.0,16.8,11.6,10.6,9.8,5.2,5.0,5.2,3.4,1.2,1.8,0.0,0.0,1.6,2.0,0.8,0.6,15.4,11.8,10.8,9.0,5.8,5.0,4.4,4.0,1.8,1.8,0.0,0.0,0.18181818181818182,0.5909090909090909,0.22727272727272727
2023-02-25,H,Leeds,Southampton,1.95,3.5,3.9,-0.19999999999999996,1.2000000000000002,-0.3999999999999999,0.0,0.0,14.0,8.0,2.0,4.0,9.0,2.0,2.0,4.0,0.0,0.0,15.0,13.0,0.8,0.8,0.2,0.2,14.0,8.6,10.0,12.4,4.2,3.4,5.2,2.2,2.2,2.2,0.0,0.0,1.0,1.2,0.8,0.2,13.6,12.4,12.8,15.0,5.0,2.8,4.0,4.6,1.4,3.0,0.0,0.2,0.38461538461538464,0.3076923076923077,0.3076923076923077
2023-02-25,A,Everton,Aston Villa,2.5,3.2,2.95,-0.40000000000000013,-0.7999999999999998,-1.8000000000000003,0.0,0.0,15.0,9.0,5.0,5.0,5.0,1.0,2.0,1.0,0.0,0.0,12.0,12.0,1.4,0.4,0.8,0.0,13.0,9.4,9.0,11.0,5.2,5.0,4.8,2.2,1.6,2.2,0.0,0.0,1.8,2.2,1.6,0.8,12.4,13.4,13.4,9.0,4.6,5.8,5.6,4.2,1.2,1.8,0.0,0.0,0.28205128205128205,0.358974358974359,0.358974358974359
2023-02-26,H,Tottenham,Chelsea,2.525,3.225,2.8899999999999997,1.8000000000000003,1.8000000000000003,0.4,0.0,0.0,8.0,10.0,2.0,3.0,4.0,4.0,2.0,3.0,0.0,0.0,10.0,10.0,2.2,0.8,0.8,0.8,13.8,10.2,13.8,11.4,4.0,5.8,5.4,3.2,2.2,2.2,0.2,0.0,0.4,0.4,0.2,0.4,13.8,10.2,13.4,14.6,7.0,4.4,3.6,4.0,2.0,3.4,0.0,0.0,0.1590909090909091,0.5227272727272727,0.3181818181818182
2023-03-01,H,Arsenal,Everton,1.34,4.875,9.75,-0.19999999999999996,-1.6,1.4,2.0,0.0,15.0,8.0,5.0,5.0,5.0,1.0,0.0,2.0,0.0,0.0,5.0,12.0,1.0,1.8,0.6,0.4,10.6,12.6,12.0,9.0,3.4,5.8,3.4,3.6,1.6,1.6,0.0,0.0,1.2,0.4,0.6,0.0,13.6,8.6,10.0,9.6,5.0,4.4,5.0,2.2,2.0,1.8,0.0,0.0,0.5454545454545454,0.25,0.20454545454545456
2023-03-01,H,Liverpool,Wolves,1.4849999999999999,4.54,6.5,-0.6000000000000001,-1.0,-0.4,0.0,0.0,15.0,4.0,1.0,6.0,5.0,2.0,2.0,3.0,0.0,0.0,13.0,14.0,1.0,0.4,0.6,0.4,12.4,12.8,9.4,10.8,4.2,5.0,3.8,3.6,1.6,2.2,0.2,0.0,1.6,0.8,0.8,0.2,13.4,11.2,11.0,11.6,5.6,4.2,4.8,2.0,1.8,1.6,0.0,0.2,0.7647058823529411,0.11764705882352941,0.11764705882352941
2023-03-04,H,Southampton,Leicester,2.725,3.275,2.6,-1.2000000000000002,-0.20000000000000018,-0.8,1.0,0.0,11.0,11.0,0.0,5.0,3.0,4.0,4.0,2.0,0.0,0.0,12.0,11.0,1.0,0.8,0.6,0.2,14.0,11.4,14.4,13.8,5.6,2.4,4.0,4.0,1.8,3.2,0.0,0.2,2.2,1.6,1.4,1.0,14.0,12.4,11.2,9.2,4.6,5.6,4.2,3.6,1.0,1.6,0.0,0.0,0.30434782608695654,0.34782608695652173,0.34782608695652173
2023-03-04,H,Wolves,Tottenham,3.3,3.3499999999999996,2.2,-0.40000000000000013,-0.20000000000000018,0.4,0.0,0.0,8.0,21.0,6.0,5.0,4.0,8.0,1.0,1.0,0.0,0.0,11.0,18.0,1.4,0.8,0.6,0.2,13.8,10.0,11.6,12.4,5.6,3.2,4.6,2.0,2.0,1.8,0.0,0.2,1.8,0.4,0.8,0.4,12.2,10.4,13.8,10.6,3.2,6.0,4.8,3.0,2.4,2.4,0.2,0.0,0.3125,0.5,0.1875
2023-03-04,H,Chelsea,Leeds,1.625,3.95,5.375,-0.4,-1.7999999999999998,-0.4,0.0,0.0,13.0,11.0,2.0,3.0,5.0,7.0,2.0,0.0,0.0,0.0,10.0,7.0,0.6,0.4,0.2,0.4,12.4,10.2,13.4,13.2,5.6,3.8,3.2,3.4,2.0,3.0,0.0,0.0,1.0,0.8,0.2,0.2,15.0,9.0,11.0,11.4,5.6,3.2,5.0,2.6,2.2,2.6,0.0,0.0,0.4166666666666667,0.25,0.3333333333333333
2023-03-04,H,Man City,Newcastle,1.4449999999999998,4.45,7.0,0.7999999999999999,-0.19999999999999973,1.0,1.0,0.0,11.0,5.0,2.0,3.0,8.0,4.0,2.0,4.0,0.0,0.0,8.0,13.0,1.4,1.8,1.0,1.0,11.2,15.2,12.2,11.6,3.4,5.8,3.2,4.8,1.6,2.0,0.2,0.0,0.6,0.8,0.4,0.8,11.8,11.8,8.2,10.4,5.4,7.0,3.4,4.4,2.0,2.0,0.2,0.0,0.6923076923076923,0.15384615384615385,0.15384615384615385
2023-03-04,H,Aston Villa,Crystal Palace,2.05,3.3,3.8,0.5999999999999999,3.1999999999999997,1.7999999999999998,1.0,0.0,8.0,3.0,0.0,1.0,2.0,4.0,2.0,3.0,0.0,1.0,14.0,17.0,1.4,2.4,1.4,0.8,13.2,12.0,13.4,9.8,5.6,3.8,5.6,4.4,1.2,1.6,0.0,0.0,0.8,0.6,0.2,0.0,8.8,13.0,10.6,9.8,3.2,7.0,2.4,5.0,2.6,2.4,0.2,0.0,0.3333333333333333,0.4666666666666667,0.2
2023-03-04,H,Arsenal,Bournemouth,1.21,6.75,12.5,0.8,-0.6000000000000001,0.40000000000000013,0.0,1.0,31.0,4.0,4.0,9.0,17.0,1.0,0.0,2.0,0.0,0.0,6.0,8.0,1.6,1.8,1.0,0.4,11.2,11.2,10.4,9.8,3.0,5.0,3.6,4.0,0.8,1.8,0.0,0.0,0.8,1.4,0.4,0.8,15.0,14.4,10.8,8.6,6.2,4.6,4.2,4.0,2.2,2.2,0.0,0.0,0.7272727272727273,0.09090909090909091,0.18181818181818182
2023-03-04,H,Brighton,West Ham,1.775,3.6500000000000004,4.5,-0.6000000000000001,1.2000000000000002,0.4,1.0,0.0,20.0,3.0,2.0,9.0,7.0,3.0,0.0,3.0,0.0,0.0,6.0,8.0,1.4,0.8,0.2,0.2,14.4,10.6,10.6,11.2,6.0,3.6,5.0,3.4,1.6,2.2,0.0,0.0,2.0,0.4,0.8,0.4,12.6,8.2,10.6,9.0,5.8,5.4,3.8,2.2,1.2,0.8,0.0,0.0,0.45454545454545453,0.0,0.5454545454545454
2023-03-05,D,Nott'm Forest,Everton,2.66,3.0,2.88,0.19999999999999996,-2.2,0.0,1.0,2.0,10.0,10.0,3.0,4.0,3.0,3.0,3.0,5.0,0.0,0.0,11.0,17.0,1.8,0.4,0.6,0.2,12.0,14.8,10.0,8.6,4.2,5.0,3.0,3.8,1.2,1.0,0.0,0.0,1.6,0.4,0.6,0.0,14.4,9.2,9.2,10.8,5.2,2.8,5.2,2.8,1.8,2.0,0.0,0.0,0.0,0.0,1.0
2023-03-05,H,Liverpool,Man United,2.38,3.6,2.815,-0.6000000000000001,-1.7999999999999998,-0.9999999999999999,1.0,0.0,18.0,8.0,4.0,8.0,4.0,3.0,2.0,3.0,0.0,0.0,13.0,14.0,1.4,0.4,0.6,0.4,12.4,11.4,8.8,11.8,4.2,4.4,4.4,3.4,1.4,2.6,0.2,0.0,2.0,1.4,0.6,0.4,21.0,10.8,8.6,10.2,7.2,4.6,6.2,3.4,1.0,2.0,0.2,0.0,0.35555555555555557,0.4666666666666667,0.17777777777777778
2023-03-06,H,Brentford,Fulham,1.975,3.55,3.675,0.7999999999999999,0.40000000000000036,-0.19999999999999996,1.0,1.0,14.0,9.0,5.0,6.0,2.0,3.0,0.0,3.0,0.0,0.0,12.0,17.0,1.4,0.4,0.6,0.0,14.0,9.2,8.8,10.6,4.0,4.0,5.0,2.8,1.2,1.8,0.0,0.0,0.6,0.6,0.2,0.4,13.8,8.6,11.8,12.8,5.6,3.8,4.6,2.4,0.8,2.6,0.0,0.0,0.0,1.0,0.0
2023-03-11,H,Bournemouth,Liverpool,7.25,4.8,1.41,-1.0000000000000002,0.40000000000000036,1.2000000000000002,1.0,0.0,5.0,15.0,6.0,2.0,3.0,8.0,2.0,1.0,0.0,0.0,7.0,9.0,1.2,1.6,0.2,1.0,18.0,11.2,10.0,8.8,8.8,3.6,5.2,3.8,2.0,2.2,0.0,0.0,2.2,0.4,0.4,0.4,13.6,8.6,9.6,13.2,4.6,3.6,4.8,3.4,1.6,3.0,0.2,0.0,0.09090909090909091,0.8181818181818182,0.09090909090909091
2023-03-11,H,Everton,Brentford,2.66,3.225,2.7,0.19999999999999996,-0.20000000000000018,0.0,1.0,0.0,13.0,12.0,4.0,6.0,5.0,8.0,2.0,1.0,0.0,0.0,11.0,12.0,1.8,0.8,0.8,0.4,14.0,8.2,8.8,12.6,4.4,2.4,5.2,2.8,1.6,2.8,0.0,0.0,1.6,0.8,0.6,0.2,14.4,9.6,10.2,12.2,3.4,4.0,5.4,3.4,1.0,2.2,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
2023-03-11,D,Leeds,Brighton,3.75,3.6,1.95,-0.6000000000000001,0.20000000000000018,0.0,1.0,1.0,12.0,14.0,2.0,4.0,4.0,7.0,1.0,1.0,0.0,0.0,12.0,9.0,1.0,0.8,0.0,0.2,16.4,9.2,10.0,10.0,6.6,4.2,5.2,2.2,1.8,2.2,0.0,0.0,1.6,0.8,0.4,0.2,15.2,10.0,10.2,9.8,6.0,4.0,5.0,3.4,1.4,2.2,0.0,0.0,0.0,0.6,0.4
2023-03-11,A,Leicester,Chelsea,3.725,3.5,1.975,1.2,1.5999999999999996,0.7999999999999999,1.0,2.0,17.0,12.0,6.0,7.0,2.0,5.0,1.0,2.0,1.0,0.0,10.0,11.0,2.0,1.2,1.4,0.8,14.4,12.0,11.8,9.6,4.2,5.2,4.8,2.8,1.8,1.8,0.0,0.0,0.8,0.4,0.2,0.4,12.0,10.2,12.2,12.8,5.6,4.2,3.2,3.4,1.8,2.8,0.0,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913
2023-03-11,H,Tottenham,Nott'm Forest,1.43,4.575,7.25,0.0,1.7999999999999998,-0.39999999999999997,2.0,0.0,15.0,9.0,5.0,7.0,2.0,10.0,3.0,1.0,0.0,0.0,13.0,13.0,2.0,0.2,0.8,0.2,11.8,12.6,14.0,12.2,3.4,6.0,4.8,3.6,2.4,2.0,0.2,0.0,2.0,0.6,0.6,0.6,10.8,12.8,10.2,10.6,4.0,4.4,3.0,3.4,1.6,1.6,0.0,0.0,1.0,0.0,0.0
2023-03-11,A,Crystal Palace,Man City,9.0,4.875,1.3450000000000002,-0.6000000000000001,-0.8000000000000003,-1.2000000000000002,0.0,0.0,4.0,14.0,4.0,0.0,2.0,6.0,2.0,2.0,0.0,0.0,11.0,17.0,1.0,0.6,0.4,0.0,9.2,10.4,10.8,11.8,3.0,4.8,2.4,3.6,2.2,2.6,0.2,0.2,1.6,1.8,1.0,1.0,11.0,13.2,10.0,11.4,4.2,5.4,3.2,4.2,1.6,2.2,0.0,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285
2023-03-12,H,Newcastle,Wolves,1.66,3.725,5.375,-0.19999999999999996,-1.4000000000000004,0.0,1.0,0.0,19.0,7.0,4.0,8.0,10.0,3.0,1.0,2.0,0.0,0.0,11.0,10.0,0.8,0.8,0.6,0.8,10.0,11.8,8.6,10.2,5.0,6.8,3.0,4.8,2.2,2.2,0.2,0.0,1.0,0.8,0.2,0.2,13.0,9.8,12.0,14.6,6.0,3.4,4.4,2.4,2.0,1.8,0.0,0.2,0.21428571428571427,0.14285714285714285,0.6428571428571429
2023-03-12,D,West Ham,Aston Villa,2.2,3.3,3.3499999999999996,0.7999999999999998,0.0,-1.8000000000000003,1.0,1.0,17.0,12.0,4.0,6.0,13.0,2.0,1.0,0.0,0.0,0.0,8.0,6.0,2.4,0.4,0.6,0.4,14.4,7.8,10.0,9.4,6.4,4.2,4.8,2.2,1.0,1.2,0.0,0.0,1.6,2.2,1.6,0.8,13.2,9.4,12.4,11.4,5.6,4.2,4.8,3.4,1.4,1.8,0.0,0.2,0.3333333333333333,0.2727272727272727,0.3939393939393939
2023-03-12,A,Fulham,Arsenal,5.9,4.0,1.57,-0.8,0.7999999999999998,-1.2,0.0,3.0,12.0,15.0,7.0,2.0,4.0,8.0,0.0,1.0,0.0,0.0,10.0,9.0,1.2,0.8,0.4,0.4,14.6,8.4,12.2,14.2,5.4,2.8,4.8,2.8,0.6,2.6,0.0,0.0,2.0,2.0,1.0,0.6,12.8,10.2,9.8,9.6,5.0,4.4,4.0,4.4,0.8,1.8,0.0,0.0,0.1,0.7,0.2
2023-03-12,D,Man United,Southampton,1.3450000000000002,5.0,9.0,1.5999999999999999,2.8,0.4,0.0,0.0,10.0,17.0,4.0,4.0,7.0,8.0,2.0,0.0,0.0,0.0,12.0,9.0,2.8,1.0,0.6,0.2,19.6,11.2,9.6,11.2,5.6,4.4,6.8,3.4,1.2,2.2,0.2,0.0,1.2,0.6,0.8,0.2,14.6,10.4,13.0,14.2,5.8,2.8,4.0,3.0,2.4,3.2,0.0,0.2,0.5666666666666667,0.13333333333333333,0.3
2023-03-15,H,Brighton,Crystal Palace,1.44,4.2,7.75,1.0,4.0,0.20000000000000007,1.0,0.0,11.0,11.0,3.0,5.0,1.0,4.0,1.0,2.0,0.0,0.0,13.0,20.0,1.6,0.8,0.4,0.2,15.8,10.2,10.8,9.8,5.8,4.2,5.4,3.0,1.6,2.2,0.0,0.0,0.6,0.6,0.2,0.0,7.2,11.2,11.2,13.4,2.4,5.0,1.4,3.8,2.4,2.6,0.0,0.2,0.18181818181818182,0.2727272727272727,0.5454545454545454
2023-03-15,A,Southampton,Brentford,2.8899999999999997,3.25,2.475,-1.2000000000000002,-1.5999999999999996,-0.20000000000000007,0.0,1.0,7.0,11.0,5.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,14.0,10.0,0.6,0.6,0.4,0.2,13.8,11.0,13.4,14.2,6.4,3.6,4.0,2.6,2.6,2.8,0.0,0.2,1.8,0.8,0.8,0.2,15.2,10.8,10.4,11.0,4.0,5.0,5.6,4.2,1.0,2.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
2023-03-17,A,Nott'm Forest,Newcastle,5.5,3.75,1.635,1.2,-0.40000000000000036,-0.19999999999999996,1.0,1.0,5.0,15.0,4.0,3.0,3.0,7.0,5.0,1.0,0.0,0.0,17.0,9.0,2.4,0.8,0.8,0.6,12.6,12.6,9.8,10.4,4.4,6.0,4.0,3.6,1.4,1.4,0.0,0.0,1.2,1.0,0.8,0.8,12.6,10.0,8.2,10.8,6.4,4.4,4.4,4.2,1.6,2.2,0.2,0.0,0.0,1.0,0.0
2023-03-18,H,Aston Villa,Bournemouth,1.7,3.775,4.9,0.19999999999999996,0.7999999999999998,0.0,1.0,0.0,20.0,10.0,3.0,9.0,9.0,6.0,1.0,4.0,0.0,0.0,8.0,13.0,1.4,1.6,1.4,0.4,12.8,10.0,12.0,10.6,6.0,4.0,5.2,3.2,1.6,1.4,0.0,0.2,1.2,1.6,0.4,1.0,15.0,11.8,8.6,9.2,8.0,4.6,4.4,4.6,1.8,2.2,0.0,0.0,0.2,0.8,0.0
2023-03-18,D,Brentford,Leicester,1.93,3.6,3.75,-0.6000000000000001,-0.40000000000000036,0.19999999999999996,1.0,0.0,11.0,14.0,1.0,2.0,8.0,4.0,1.0,2.0,1.0,0.0,10.0,11.0,1.2,1.2,0.4,0.4,13.8,10.2,11.2,11.2,3.8,4.8,5.0,4.0,1.0,2.0,0.0,0.0,1.8,1.0,1.2,0.6,14.0,12.6,11.8,9.8,2.4,5.6,5.4,3.0,2.0,1.8,0.2,0.0,0.0,0.6666666666666666,0.3333333333333333
2023-03-18,D,Southampton,Tottenham,4.625,3.55,1.775,-2.0,-1.7999999999999998,0.19999999999999996,0.0,1.0,19.0,17.0,3.0,7.0,10.0,3.0,1.0,1.0,0.0,0.0,13.0,8.0,0.4,0.6,0.2,0.4,11.8,11.0,13.8,13.4,6.0,3.8,3.8,3.2,2.4,2.8,0.0,0.0,2.4,0.4,1.0,0.2,12.4,11.4,12.8,12.0,3.0,6.8,5.6,3.6,2.6,1.6,0.0,0.0,0.3225806451612903,0.5483870967741935,0.12903225806451613
2023-03-18,A,Wolves,Leeds,2.25,3.2,3.275,0.19999999999999996,1.0,-0.20000000000000007,0.0,1.0,23.0,11.0,4.0,8.0,5.0,4.0,3.0,5.0,1.0,0.0,15.0,9.0,1.2,0.6,0.2,0.2,13.4,9.0,11.8,13.8,7.0,3.6,5.6,2.8,1.8,1.8,0.0,0.0,1.0,0.8,0.2,0.2,14.0,10.4,11.0,9.6,6.2,4.6,4.6,2.2,1.8,1.8,0.0,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285
2023-03-18,D,Chelsea,Everton,1.4849999999999999,4.1,7.5,-0.6000000000000001,-1.2000000000000002,0.19999999999999996,0.0,0.0,20.0,12.0,3.0,7.0,8.0,2.0,2.0,2.0,0.0,0.0,8.0,12.0,1.0,1.0,0.4,0.8,13.0,10.6,11.0,12.6,4.8,4.8,4.0,3.8,1.8,2.4,0.2,0.0,1.6,0.8,0.8,0.4,13.6,9.4,9.4,11.8,4.8,3.4,5.2,3.4,1.8,2.4,0.0,0.0,0.5,0.22727272727272727,0.2727272727272727
2023-03-19,H,Arsenal,Crystal Palace,1.245,5.5,15.0,1.2000000000000002,2.0,1.6,2.0,0.0,15.0,8.0,4.0,5.0,5.0,4.0,0.0,1.0,0.0,0.0,8.0,10.0,1.8,2.0,0.8,1.0,13.2,11.4,9.6,8.4,5.6,5.4,4.2,4.6,0.4,1.4,0.0,0.0,0.6,0.4,0.4,0.0,8.2,10.0,11.8,15.2,2.4,4.6,2.2,3.0,1.8,2.8,0.0,0.2,0.5238095238095238,0.14285714285714285,0.3333333333333333
2023-04-01,H,Man City,Liverpool,1.62,4.1,5.125,-1.0,-2.6,1.4,1.0,1.0,17.0,4.0,1.0,8.0,7.0,1.0,1.0,1.0,0.0,0.0,9.0,12.0,1.0,1.8,0.4,1.0,8.4,14.8,9.6,12.0,3.0,5.8,1.4,4.6,1.8,2.2,0.0,0.0,2.0,0.4,0.4,0.4,11.6,10.4,9.4,11.8,4.6,4.6,4.0,4.4,1.8,2.6,0.2,0.0,0.23255813953488372,0.4186046511627907,0.3488372093023256
2023-04-01,H,Arsenal,Leeds,1.28,5.75,10.0,0.8000000000000003,-0.7999999999999998,0.19999999999999996,1.0,0.0,13.0,7.0,5.0,6.0,4.0,3.0,0.0,2.0,0.0,0.0,11.0,13.0,2.2,1.4,0.8,0.8,14.8,9.0,8.6,9.6,6.2,4.4,4.2,4.4,0.0,1.4,0.0,0.0,1.4,1.2,0.2,0.4,15.4,10.4,12.0,8.8,5.8,4.8,5.0,2.0,2.0,2.6,0.2,0.0,0.5833333333333334,0.25,0.16666666666666666
2023-04-01,H,Bournemouth,Fulham,2.55,3.275,2.775,0.40000000000000013,0.6000000000000005,0.0,0.0,1.0,12.0,10.0,2.0,7.0,4.0,3.0,1.0,4.0,0.0,0.0,15.0,13.0,1.6,1.4,0.4,0.8,16.8,10.8,8.6,9.8,9.0,4.6,5.2,3.8,1.6,2.4,0.0,0.0,1.2,1.4,0.4,1.0,14.6,9.4,11.0,13.6,5.0,4.0,4.6,3.4,0.4,2.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023-04-01,D,Brighton,Brentford,1.66,3.95,5.0,0.40000000000000013,1.2000000000000002,-0.3999999999999999,2.0,2.0,33.0,7.0,5.0,15.0,14.0,0.0,2.0,1.0,0.0,0.0,16.0,10.0,1.6,0.8,0.6,0.2,14.0,10.0,10.6,12.4,4.6,4.4,5.2,3.2,1.2,2.4,0.0,0.0,1.2,1.2,0.6,0.4,11.4,11.2,11.4,11.6,4.0,4.8,4.0,3.8,1.2,2.0,0.2,0.0,0.6666666666666666,0.3333333333333333,0.0
2023-04-01,H,Crystal Palace,Leicester,2.5,3.225,2.8899999999999997,0.0,-2.2,-0.6,0.0,0.0,31.0,3.0,2.0,9.0,10.0,1.0,3.0,4.0,0.0,0.0,12.0,16.0,1.2,0.4,0.8,0.0,8.8,9.6,11.4,15.6,3.0,4.2,2.2,3.0,1.4,2.6,0.0,0.2,1.2,1.0,0.8,0.4,13.2,13.2,11.0,10.2,3.8,5.4,4.4,2.4,1.2,1.8,0.4,0.0,0.35294117647058826,0.4117647058823529,0.23529411764705882
2023-04-01,D,Nott'm Forest,Wolves,2.94,3.1,2.55,0.6000000000000001,-2.4000000000000004,0.0,1.0,0.0,17.0,8.0,1.0,7.0,4.0,3.0,3.0,5.0,0.0,0.0,14.0,13.0,2.2,1.2,0.8,0.8,10.4,13.6,11.4,10.0,4.0,6.6,4.0,4.2,2.4,1.4,0.0,0.0,1.6,1.2,0.2,0.4,15.0,10.2,12.4,13.6,5.6,4.0,6.4,3.4,1.8,2.2,0.2,0.0,0.0,1.0,0.0
2023-04-01,A,Chelsea,Aston Villa,1.67,3.75,5.25,-0.19999999999999996,-0.20000000000000018,-0.19999999999999996,0.0,1.0,27.0,5.0,2.0,8.0,13.0,2.0,3.0,3.0,0.0,0.0,14.0,16.0,1.2,1.2,0.2,0.6,15.0,10.6,10.8,12.8,5.4,4.0,5.0,3.6,2.0,2.6,0.2,0.0,1.4,1.4,1.0,0.4,13.4,10.8,11.0,10.4,6.2,4.4,5.2,3.4,1.6,1.8,0.0,0.2,0.5526315789473685,0.18421052631578946,0.2631578947368421
2023-04-02,H,West Ham,Southampton,1.73,3.6,5.0,1.4,1.3999999999999995,-0.6,1.0,0.0,12.0,9.0,3.0,2.0,5.0,3.0,0.0,2.0,0.0,0.0,10.0,11.0,2.4,0.4,0.6,0.4,16.2,8.2,9.4,8.0,8.2,4.2,5.6,2.8,0.8,1.0,0.0,0.0,1.0,1.0,0.2,0.4,12.2,12.8,13.2,10.2,6.4,4.0,4.2,2.8,2.0,1.8,0.0,0.0,0.48148148148148145,0.25925925925925924,0.25925925925925924
2023-04-02,H,Newcastle,Man United,2.3899999999999997,3.4,2.8899999999999997,-1.2,-2.0,0.3999999999999999,0.0,0.0,22.0,6.0,1.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,8.0,12.0,1.2,1.2,0.8,0.8,12.0,11.0,9.4,10.0,6.2,5.4,4.6,4.8,2.2,2.2,0.2,0.0,2.4,0.8,0.4,0.2,18.8,12.6,10.2,11.2,6.0,5.0,6.6,3.6,1.4,1.8,0.0,0.0,0.125,0.625,0.25
2023-04-03,D,Everton,Tottenham,3.45,3.25,2.175,-0.40000000000000013,-0.1999999999999993,0.3999999999999999,0.0,0.0,15.0,8.0,2.0,6.0,3.0,3.0,0.0,3.0,1.0,1.0,10.0,14.0,1.8,1.2,0.8,0.4,14.6,10.2,9.4,13.0,5.2,3.0,5.4,4.0,1.8,2.2,0.0,0.0,2.2,0.8,0.4,0.2,13.2,12.6,12.6,11.8,4.8,6.4,5.6,3.4,1.8,1.4,0.0,0.0,0.1590909090909091,0.45454545454545453,0.38636363636363635
2023-04-04,A,Bournemouth,Brighton,6.0,4.1,1.54,0.0,-2.2,0.19999999999999996,0.0,1.0,14.0,16.0,6.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0,11.0,5.0,2.0,1.4,0.4,1.0,16.2,11.8,9.2,10.4,7.4,4.8,5.8,4.0,1.2,2.6,0.0,0.0,2.0,1.2,1.0,0.6,19.4,8.0,11.8,12.2,7.2,3.2,8.0,2.8,0.8,2.4,0.0,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285
2023-04-04,H,Leeds,Nott'm Forest,1.7149999999999999,3.675,5.0,-0.20000000000000018,-0.20000000000000018,0.19999999999999996,2.0,1.0,21.0,13.0,1.0,6.0,11.0,4.0,1.0,4.0,0.0,0.0,11.0,13.0,2.0,1.4,0.4,0.4,15.0,10.2,12.6,10.2,5.4,4.6,5.0,3.0,1.6,2.4,0.2,0.0,2.2,1.2,1.0,0.6,13.0,10.0,12.6,11.4,4.8,5.2,5.2,3.2,2.8,2.4,0.0,0.0,0.0,1.0,0.0
